ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ckc75a6g413z30y6n9nxg1xck,ckc5ldbussqfy0an4ct6605hz,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F0388eb76-a898-dbe4-cfb7-6515fe9cd48d-00000069.png?Expires=1595113129398&KeyName=labelbox-assets-key-1&Signature=aLegOjdaeQ5beulpvMY8RI62qW8,"{""objects"":[{""featureId"":""ckc75643t12of0y6ncxewhqkg"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75643t12of0y6ncxewhqkg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593836806000,1593836919000,153.82900000000004,00000069.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75a6g413z30y6n9nxg1xck
ckc75bb4l18m00y5qgdje4d4o,ckc5ldbuusqji0an47cw3gkfw,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F6c03461c-d139-b74d-27f6-4c9c9e8eff25-00000101.png?Expires=1595113129398&KeyName=labelbox-assets-key-1&Signature=pHP44UPVLmX8-q2SE52dvemK4T4,"{""objects"":[{""featureId"":""ckc75amu5141e0y5100pn9hwf"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75amu5141e0y5100pn9hwf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593836859000,1593836928000,48.314,00000101.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75bb4l18m00y5qgdje4d4o
ckc75gv3e15yc0y51cjplcm00,ckc5ldbumsq960an4be72atdd,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fb3aacfc4-b1f5-8d57-1cfe-0d9d6d303f2c-00000008.png?Expires=1595113129399&KeyName=labelbox-assets-key-1&Signature=wx3viAqvpY14tv4Rr2gDJBQEt3k,"{""objects"":[{""featureId"":""ckc75bn7n1a3g0y7k888f11tx"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75bn7n1a3g0y7k888f11tx?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837118000,1593837169000,226.39199999999997,00000008.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75gv3e15yc0y51cjplcm00
ckc75j21c1b2g0y5qbic2b7d4,ckc5ldbuqsqcq0an4cx873bxl,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F41b32c07-d163-675b-fb7a-d0df4663ce38-00000040.png?Expires=1595113129399&KeyName=labelbox-assets-key-1&Signature=8UcDeI_YPVnWhgfWo4DPu9oZuQ8,"{""objects"":[{""featureId"":""ckc75hb2f162v0y517mi1aixg"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75hb2f162v0y517mi1aixg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837220000,1593837275000,60.262,00000040.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75j21c1b2g0y5qbic2b7d4
ckc75m9r317xh0y6n33jmhyy5,ckc5ldbussqga0an4hawy42g2,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F292ffafe-ac2b-10b4-ec83-1d3d97762680-00000072.png?Expires=1595113129400&KeyName=labelbox-assets-key-1&Signature=N8u7NuaVYwKkMh-e_AB1RiZBUh4,"{""objects"":[{""featureId"":""ckc75lfeg17m80y6ndbetbfhp"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75lfeg17m80y6ndbetbfhp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837371000,1593837404000,127.377,00000072.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75m9r317xh0y6n33jmhyy5
ckc75omfs18c40y510qkx5e0f,ckc5ldbunsq9i0an43law22u4,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F367b4a31-e46d-69d1-1462-474396e95274-00000011.png?Expires=1595113129400&KeyName=labelbox-assets-key-1&Signature=mr-eZjq465M_x1XUasYz_WeTRLw,"{""objects"":[{""featureId"":""ckc75msnk1dkx0y7kew882bew"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75msnk1dkx0y7kew882bew?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837480000,1593837530000,93.664,00000011.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75omfs18c40y510qkx5e0f
ckc75smc21e9z0y5qfzhjazsn,ckc5ldbuqsqd20an48f6n80ap,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fd2b64eac-e6d5-16c6-26bc-0e2327ef67c5-00000043.png?Expires=1595113129401&KeyName=labelbox-assets-key-1&Signature=wZmrUexyxJnxY2Md7Sc3Ht4v1g8,"{""objects"":[{""featureId"":""ckc75ozly18h10y51ffbdhxxy"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75ozly18h10y51ffbdhxxy?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837667000,1593837764000,153.16600000000003,00000043.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75smc21e9z0y5qfzhjazsn
ckc75vh6x1f3b0y5q9kjp29pr,ckc5ldbutsqgm0an4efbcft7w,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Fbf94a2fd-5e0f-8c97-3013-6b5c9092bc64-00000075.png?Expires=1595113129401&KeyName=labelbox-assets-key-1&Signature=CmkWtmHn7C_E_cHX_JjYBOD0L9Y,"{""objects"":[{""featureId"":""ckc75swgq1fgj0y7k8p8rgt5m"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75swgq1fgj0y7k8p8rgt5m?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837800000,1593895503000,162.785,00000075.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75vh6x1f3b0y5q9kjp29pr
ckc75xjdl1bi00y607zm7cygo,ckc5ldbunsq9u0an43vl0ci79,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F1f0c4d72-9626-56d7-4375-fbf3e47c2173-00000014.png?Expires=1595113129402&KeyName=labelbox-assets-key-1&Signature=sAEVK3TWZPxvFLLgJTbVb4Cr_iY,"{""objects"":[{""featureId"":""ckc75w3771aym0y60g9vg3943"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75w3771aym0y60g9vg3943?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837896000,1593837994000,74.97400000000002,00000014.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75xjdl1bi00y607zm7cygo
ckc75zdfo1bxt0y515lssd31z,ckc5ldbursqde0an47un923bv,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F44125f9c-c957-221f-6263-434e7ea07d8a-00000046.png?Expires=1595113129402&KeyName=labelbox-assets-key-1&Signature=Wkoig00zgShLQTbRNwoTsGo1jM0,"{""objects"":[{""featureId"":""ckc75xxbi1bmm0y603cq17788"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75xxbi1bmm0y603cq17788?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593837982000,1593838006000,84.011,00000046.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc75zdfo1bxt0y515lssd31z
ckc761tj41cn70y515kyw92fg,ckc5ldbutsqgy0an4944q63ua,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2Ffa35acef-47be-0c4f-b7e7-88f1360dbe51-00000078.png?Expires=1595113129403&KeyName=labelbox-assets-key-1&Signature=TT8V4vs3MpR3hAw4YFFSnkvgL8g,"{""objects"":[{""featureId"":""ckc75znpm1hif0y7kfkolcf4u"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc75znpm1hif0y7kfkolcf4u?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593838096000,1593895464000,129.62,00000078.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc761tj41cn70y515kyw92fg
ckc764ofg1ise0y4712by5ehx,ckc5ldbunsqa60an4c01i8ukn,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F910ec8cd-a1a5-e229-0688-94e62c5fb3c9-00000017.png?Expires=1595113129404&KeyName=labelbox-assets-key-1&Signature=JpMvogFnAAXhKTPg2n-HXr34Kvw,"{""objects"":[{""featureId"":""ckc7625ym1ha20y5qf5d1avsf"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc7625ym1ha20y5qf5d1avsf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593838229000,1593838258000,108.044,00000017.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc764ofg1ise0y4712by5ehx
ckc767ha81itu0y5q0uebcrf9,ckc5ldbursqdq0an4heoz1pr3,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F92e4b35e-f0fc-5225-5c91-175ce50d2dce-00000049.png?Expires=1595113129404&KeyName=labelbox-assets-key-1&Signature=_8ufXmJ4eeQXKGFiVowd3itBGms,"{""objects"":[{""featureId"":""ckc765n5m1j4j0y7k3pagago9"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc765n5m1j4j0y7k3pagago9?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593838360000,1593838482000,117.018,00000049.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc767ha81itu0y5q0uebcrf9
ckc769tb01ey80y516ay5gohb,ckc5ldbutsqha0an48yt67nph,https://storage.labelbox.com/ckbz1f3fcx3k1079466sw3v84%2F6eaa599a-f4ea-659a-eabb-7d9b4cf38bcb-00000081.png?Expires=1595113129405&KeyName=labelbox-assets-key-1&Signature=AF8GZgzTCqxA6uolZcJ10GtKP_0,"{""objects"":[{""featureId"":""ckc768mxg1j6m0y5qfvm82cdq"",""schemaId"":""ckc5nirfi0a9z0y601lxea4xo"",""title"":""taillight"",""value"":""taillight"",""color"":""#00FFAA"",""instanceURI"":""https://api.labelbox.com/masks/feature/ckc768mxg1j6m0y5qfvm82cdq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2J6MWYzZnIzZjVqMDgzMHhhbnk1ZGI3Iiwib3JnYW5pemF0aW9uSWQiOiJja2J6MWYzZmN4M2sxMDc5NDY2c3czdjg0IiwiaWF0IjoxNTkzOTAzNTI5LCJleHAiOjE1OTY0OTU1Mjl9.Zmt3UUW3WE3KOhKeoeskJDAX_AwjXIRcb7qVZgGnZwg""}],""classifications"":[]}",elnagdyasu@gmail.com,AVML v1.0,1593838469000,1593895445000,82.433,00000081.png,-1,-1,,,taillights KITTI v1,[],https://editor.labelbox.com?project=ckc5l46lf1bep0820plhkd50b&label=ckc769tb01ey80y516ay5gohb
